,Count,Nouns_Adjectives
3644,2,integrated key
3643,2,intact tree
2959,2,gateway seat
3660,2,island mobile
3662,2,italia seat
2933,2,gate residence
2935,2,gate theft
3677,2,jeld field
3676,2,jefferson street
3675,2,jeep wrangler
3674,2,jeep rack
2934,2,gate tarp
3672,2,jean able
3670,2,jamis durango
3663,2,item disturbed
2936,2,gate thief
3668,2,jacket light
2937,2,gate walkway
2938,2,gate work
2943,2,gated carport
3664,2,item security
2333,2,epicenter apartment
2330,2,entry room
5887,2,rack midnight
1849,2,corner ne33rd
1837,2,corner holgate
1839,2,corner hoyt
5444,2,pm 45
1841,2,corner interstate
1842,2,corner liberty
1843,2,corner lloyd
1844,2,corner madison
5438,2,plaza sw
5437,2,plaza security
1845,2,corner main
5435,2,plaza condominium
5434,2,plaza building
1846,2,corner metal
5432,2,plastic piece
5431,2,plastic lock
1836,2,corner hawthorne
5449,2,pm chain
1835,2,corner harrison
5461,2,pm locked
1825,2,corner belmont
1826,2,corner broadway
5465,2,pm negotiable
1828,2,corner concord
1829,2,corner couch
5462,2,pm midnight
1831,2,corner entrance
5451,2,pm dark
5458,2,pm helmet
1832,2,corner glisan
1834,2,corner hancock
5454,2,pm driveway
5453,2,pm daylight
5452,2,pm day
5429,2,plastic coating
5426,2,plain vancouver
5470,2,pm parked
1851,2,corner oregon
1863,2,corner woodward
5404,2,pizza place
5403,2,pitt campus
5402,2,pitched bell
5401,2,pita pit
5400,2,pipe wall
5399,2,pipe inside
5398,2,pipe house
1864,2,corner yamhill
5396,2,pipe concrete
1865,2,corporate building
5392,2,pink writing
5391,2,pink white
5390,2,pink tape
5389,2,pink stripe
5406,2,place aparment
1862,2,corner william
5408,2,place building
5417,2,place pet
1852,2,corner prince
1854,2,corner sandy
5422,2,place sw
5421,2,place stanton
1856,2,corner stark
1857,2,corner store
5416,2,place park
1861,2,corner tyler
5415,2,place oregon
1860,2,corner taylor
5413,2,place lock
5412,2,place couple
5411,2,place condominium
5410,2,place condo
5469,2,pm owner
5472,2,pm police
5228,2,parking garodge
5513,2,polk ave
5530,2,pool hug
5529,2,pool entrance
5528,2,pool area
5527,2,pony soldier
1789,2,confine gated
1790,2,confluence state
5524,2,polouse site
5523,2,polouse shop
5522,2,polouse ring
1791,2,congress blvd
5519,2,polouse officer
5518,2,polouse notified
5517,2,polouse evidence
5516,2,polouse camera
5515,2,polouse able
5531,2,pool rack
1788,2,condominium nw
5533,2,poor student
5542,2,porch buck
5549,2,porch flat
5548,2,porch fargo
1782,2,condo sw
5546,2,porch condition
5544,2,porch cash
1784,2,condo unit
5541,2,porch baked
5534,2,popular video
5540,2,porch backyard
5539,2,porch ave
5538,2,porch area
1785,2,condominium 1st
5536,2,porch 37th
1786,2,condominium complex
5514,2,polk central
1793,2,construction scaffolding
5473,2,pm porch
1794,2,construction worker
5489,2,pm wednesday
5488,2,pm twin
1812,2,cornell evergreen
1814,2,corner 13th
5485,2,pm tire
1815,2,corner 16th
1816,2,corner 1st
1817,2,corner 20th
1818,2,corner 26th
5479,2,pm security
5478,2,pm scene
1820,2,corner 50th
5476,2,pm right
5475,2,pm restaurant
1821,2,corner 7th
5490,2,pm wheel
5491,2,pod locking
5492,2,pod street
1805,2,cookies good
1795,2,construction zone
5509,2,pole workplace
5508,2,pole thieve
1796,2,contact info
5506,2,pole support
1804,2,conviction thief
5501,2,pole morning
5493,2,point lock
1806,2,cop report
1807,2,corbett ave
1808,2,corbett gaine
1809,2,cord lock
1810,2,corn field
5495,2,pole bar
5388,2,pink handlebar
5387,2,pink bell
5386,2,pinhead wheel
5270,2,pay park
5286,2,pedal fender
5285,2,pedal clip
5284,2,pedal bolt
5283,2,pedal black
5282,2,pedal aliante
5281,2,pearl nw
1922,2,crossbar road
1924,2,cruiser porch
1925,2,cruiser rack
5277,2,peace mind
5276,2,pea bakery
1926,2,crux gym
5274,2,pdx right
5273,2,pcc southeast
1927,2,crystal ballroom
5287,2,pedal grip
5288,2,pedal kenton
5289,2,pedal toe
5298,2,pen zip
5304,2,perp cable
5303,2,permanente parking
1918,2,cross crusade
1919,2,cross psu
5300,2,perfect condition
5299,2,pennsylvania campus
5297,2,pedestrian traffic
5290,2,pedal white
5296,2,pedestrian gate
5295,2,pedestrian exit
5294,2,pedestrian crosswalk
1920,2,cross road
5292,2,pedestrian area
5291,2,pedego rack
1928,2,cullen st
5269,2,pay day
1868,2,corvalli oregon
5268,2,patio rail
5245,2,parking stall
1949,2,cut kryptonite
1951,2,cut metal
1952,2,cut person
1955,2,cut second
5239,2,parking rail
1957,2,cut street
1958,2,cut substantial
1959,2,cut ulock
5235,2,parking outside
5234,2,parking metreon
1962,2,cutter garage
1965,2,cutter scene
1966,2,cutter small
1967,2,cutter surveillance
1943,2,cut car
5247,2,parking sw
1940,2,customer service
1935,2,curly hair
5267,2,patio rack
5266,2,patio morning
5264,2,patio house
5262,2,patio gate
1933,2,cup saucer
1934,2,cupcake eternal
5257,2,patio balcony
5249,2,parkway corner
1936,2,curtis saratoga
5254,2,patio 11
5253,2,path station
5252,2,past week
1938,2,custom choice
1939,2,custom single
5305,2,perp purple
5306,2,perp storage
5307,2,perpetrator cable
5309,2,person access
1885,2,court house
5361,2,pickup tie
5360,2,picked lock
5358,2,pic video
5357,2,pic romin
5356,2,physics biology
1888,2,courtyard lock
1889,2,courtyard rack
5353,2,photo thieve
1890,2,courtyard thief
5351,2,photo stock
1891,2,cover lock
1892,2,covered deck
5348,2,photo lock
1896,2,craig list
5364,2,picture basket
5365,2,picture exact
5366,2,picture internet
5375,2,piece cut
1870,2,couch 11th
5383,2,pine colleague
5382,2,pike downtown
1872,2,couch food
5378,2,pier park
5377,2,piece pen
1878,2,couple block
1882,2,couple month
5373,2,picture time
5372,2,picture thieve
5371,2,picture teenager
5370,2,picture serial
5369,2,picture person
1879,2,couple dings
5346,2,phone polouse
5345,2,phone number
5344,2,philz coffee
5317,2,person garage
1910,2,creek park
5322,2,person locked
1911,2,crest academy
1912,2,crime area
5319,2,person involved
1913,2,crime opportunity
5316,2,person friend
5326,2,person place
1914,2,crime scene
5314,2,person bus
1915,2,crocker gallerium
5312,2,person area
1916,2,cross bar
5310,2,person alley
5325,2,person outside
5327,2,person rack
1897,2,craigslist seller
1902,2,crash right
1898,2,cramer building
5341,2,peugeot broad
5340,2,pettygrove st
5339,2,personal storage
1900,2,cramer student
1901,2,crappy schwinn
1903,2,crate rack
5328,2,person second
1904,2,cream shop
5333,2,person video
5332,2,person time
1905,2,creative science
5330,2,person store
5329,2,person stolen
5550,2,porch flight
5551,2,porch floor
1780,2,condo room
5755,2,rack bethesda
1633,2,classic rear
1634,2,clatsop st
1637,2,clear perp
5772,2,rack cal
1642,2,clinic broadway
5767,2,rack burnside
1644,2,clinton money
1645,2,clinton small
5764,2,rack brown
5762,2,rack broad
1651,2,close midnight
1652,2,closed door
5759,2,rack boat
5758,2,rack blvd
5757,2,rack blue
5776,2,rack cement
5777,2,rack central
1632,2,classic gary
5788,2,rack community
5794,2,rack contact
1624,2,clark shuttle
1625,2,clark st
1626,2,class car
5790,2,rack concert
5789,2,rack complete
5787,2,rack combo
5779,2,rack chrome
1627,2,class cut
1630,2,class rack
5783,2,rack class
5782,2,rack civic
1631,2,class seattle
5780,2,rack church
1655,2,closest door
5754,2,rack best
1676,2,collapsible basket
1656,2,closest st
5731,2,rack additional
5730,2,rack 5th
1667,2,coffee babysitting
5728,2,rack 1st
1668,2,coffee bar
1669,2,coffee bean
5725,2,rack 15th
1670,2,coffee cash
5723,2,race rack
5722,2,r3 tubeless
1671,2,coffee cup
1674,2,cold beer
5719,2,quick errand
5718,2,question time
5717,2,queen village
5732,2,rack address
5733,2,rack adjacent
5734,2,rack alberta
5744,2,rack ave
1657,2,clothe minute
1658,2,club rack
5750,2,rack basket
1659,2,club sport
1661,2,cm silver
5746,2,rack bank
5743,2,rack august
3223,2,heavy kryptonite
5742,2,rack arm
5740,2,rack aquarium
1664,2,cockpit shimano
5738,2,rack approx
1666,2,coffe shop
5736,2,rack annenberg
5796,2,rack coor
5798,2,rack couch
1618,2,city vista
5800,2,rack covered
5861,2,rack kind
5860,2,rack karma
5859,2,rack johnson
1572,2,chainstay tire
5857,2,rack island
1573,2,champagne color
5855,2,rack integrated
5854,2,rack intact
1574,2,chapin park
5852,2,rack husband
1575,2,charle schwab
1576,2,chase bank
5846,2,rack hollywood
1580,2,cheap alley
1581,2,cheap aluminum
1569,2,chain thief
1567,2,chain rusted
1565,2,chain red
1551,2,chain cassette
1544,2,cerrito plaza
1545,2,certain garage
1547,2,cetma rack
5881,2,rack marina
5880,2,rack manhattan
5879,2,rack man
1553,2,chain fence
5866,2,rack lewis
5875,2,rack long
1555,2,chain good
1558,2,chain hill
1559,2,chain inside
5869,2,rack lincoln
1560,2,chain light
5842,2,rack health
5841,2,rack hawthorne
5840,2,rack happy
1608,2,city library
1599,2,circle lock
5818,2,rack fenced
1600,2,circle locking
1602,2,circumstance certain
5815,2,rack entire
5814,2,rack end
5809,2,rack doug
5821,2,rack floor
1609,2,city market
1610,2,city metro
1611,2,city national
1614,2,city pole
5803,2,rack davis
1616,2,city terrace
1598,2,cinder block
1595,2,church rack
1583,2,child helmet
5831,2,rack generous
5838,2,rack grocery
5837,2,rack great
1584,2,child hospital
5834,2,rack goodwill
1587,2,choice homemade
5832,2,rack georgia
1588,2,chopstick 28th
1594,2,church parking
5829,2,rack garnet
5828,2,rack garden
1589,2,chopstick key
5826,2,rack fron
1591,2,chrome fork
1592,2,chula vista
1675,2,cole c24
1677,2,colleague yard
1779,2,condo rack
5592,2,porch visible
5608,2,portland rack
1746,2,complex night
5606,2,portland parking
5605,2,portland outside
5604,2,portland nw
5603,2,portland near
1747,2,complex number
5601,2,portland entire
1748,2,complex nw
5599,2,portland cable
5598,2,portland art
5597,2,portland area
5596,2,portion lock
5595,2,portion cable
5594,2,port visible
1745,2,complex negotiable
1744,2,complex metal
5611,2,portlandmajor cross
1737,2,complex laundry
1732,2,complex fence
5628,2,post right
5627,2,post restaurant
5626,2,post park
1733,2,complex floor
1735,2,complex home
1738,2,complex left
5612,2,post black
1741,2,complex locked
5617,2,post fence
1742,2,complex lot
5615,2,post chain
5614,2,post cannondale
1743,2,complex magnolia
5593,2,porch yamhill
5591,2,porch tire
5712,2,purchase receipt
1749,2,complex outside
1765,2,concert hall
5569,2,porch metal
5568,2,porch mason
1766,2,concord ave
1767,2,concordium university
1768,2,concrete bolt
1770,2,condition black
5562,2,porch killingsworth
5561,2,porch karma
1771,2,condition time
1774,2,condo courtyard
5558,2,porch handrail
5557,2,porch greatfulness
5556,2,porch good
1776,2,condo leavitt
1764,2,computer handlebar
1763,2,compost bin
1762,2,complex trace
5583,2,porch salmon
5589,2,porch tbd
5588,2,porch sunday
1751,2,complex pm
1752,2,complex porch
1754,2,complex room
5584,2,porch second
1757,2,complex sw
5575,2,porch outside
1758,2,complex taylor
1759,2,complex tbd
1760,2,complex thief
5578,2,porch property
5577,2,porch private
5576,2,porch post
5630,2,post seat
1731,2,complex door
5632,2,post sign
1730,2,complex date
5691,2,psu shattuck
5690,2,psu miller
5689,2,psu library
5685,2,protective service
5684,2,property street
1696,2,color grey
5681,2,property help
5680,2,property gate
1698,2,color white
5678,2,proof ownership
5677,2,pro wheel
5676,2,pro tire
1699,2,colored ford
5674,2,private secured
1700,2,colors bridge
5692,2,psu sw
1692,2,college woodstock
5694,2,pub carl
5704,2,public place
5711,2,pump yard
5710,2,pump black
1681,2,college avenue
5708,2,public sidewalk
5707,2,public school
1684,2,college kid
5703,2,public park
1689,2,college pm
1685,2,college law
1686,2,college oregon
5700,2,public house
1687,2,college outside
5698,2,public area
5696,2,pub opposite
1702,2,column carried
1703,2,com note
1706,2,combo cable
5642,2,powell holgate
5648,2,present girlfriend
5647,2,prescott street
1723,2,community room
5645,2,prescott garage
1724,2,community storage
1725,2,community technical
1726,2,compartment night
5650,2,pretty easy
1727,2,complete good
5639,2,powell book
5638,2,powell blvd
5637,2,post thief
1728,2,complex cage
5635,2,post superb
5649,2,preston meadow
1722,2,community lock
1709,2,commercial grade
1716,2,communal garage
1710,2,committed crime
1712,2,common garage
5665,2,private communal
5664,2,private cage
1713,2,common storage
1715,2,commons condo
5660,2,private area
5652,2,previous night
1719,2,community cycling
1720,2,community garage
5656,2,print seat
5655,2,princeton university
5654,2,primary school
5653,2,previous occupant
5229,2,parking kiosk
1968,2,cutter theft
2329,2,entry parking
4776,2,night friday
4793,2,night police
2217,2,drug store
2218,2,drunk guy
4790,2,night officer
4789,2,night october
4788,2,night noticed
4787,2,night new
2219,2,dt lock
4785,2,night monday
4784,2,night metal
2220,2,duct tape
2222,2,duluth mn
4781,2,night inside
2223,2,dumbass truck
2225,2,duplex near
4794,2,night porch
4796,2,night saturday
4797,2,night secured
2209,2,driveway polouse
4814,2,noon sunday
4812,2,noon monday
4811,2,noon lock
4810,2,non profit
4809,2,noma metro
4808,2,nokomis lake
2211,2,driveway street
2213,2,driveway wet
4805,2,nj transit
4804,2,night yard
4803,2,night wife
4802,2,night tuesday
4801,2,night time
4800,2,night thing
4777,2,night game
2226,2,dupont circle
2207,2,driveway night
4774,2,night driveway
4754,2,newhall park
4753,2,new year
4752,2,new white
4751,2,new ultegra
4750,2,new trek
2237,2,duty security
2238,2,dwight kilpatrick
4747,2,new shimano
2240,2,early head
4745,2,new rochelle
4744,2,new peugeot
4743,2,new pedal
4742,2,new old
2243,2,east bound
4740,2,new home
4755,2,newish tire
4756,2,newpark hotel
2236,2,duty scooter
4767,2,night campus
2228,2,duty abus
2231,2,duty combination
4771,2,night cut
4770,2,night corner
4769,2,night common
2232,2,duty commercial
2233,2,duty joint
4758,2,newseason market
4765,2,night bolt
4764,2,night backyard
4762,2,night apartment
4761,2,night 25th
4760,2,nicer shirt
4759,2,nice neighbourhood
4815,2,noon time
4817,2,norris st
1969,2,cvs parking
4858,2,nw 25th
4877,2,nw northrup
2156,2,door yard
2158,2,dorm morning
2160,2,dorm southern
4872,2,nw library
2161,2,double cable
2162,2,double gated
4869,2,nw irving
2163,2,double lock
2164,2,double locked
2167,2,downstairs neighbor
2168,2,downstairs outside
2169,2,downtown area
2171,2,downtown corvalli
2173,2,downtown lock
4878,2,nw overton
2155,2,door window
2154,2,door wife
4889,2,oak park
4896,2,occupant address
4895,2,oakland lock
4894,2,oakland evening
4893,2,oakdale square
4892,2,oak sw
4890,2,oak red
2149,2,door street
2153,2,door video
4887,2,oak grove
4886,2,oak downtown
4885,2,oak apartment
2150,2,door sw
4883,2,nw st
2152,2,door thing
2175,2,downtown oregon
2178,2,downtown psu
2205,2,driveway male
4856,2,nw 18th
4835,2,notre dame
4834,2,noticed video
2195,2,driveside chainstay
4832,2,noticed missing
4831,2,noticed 10
2197,2,driveway broad
2198,2,driveway car
2199,2,driveway door
2202,2,driveway hour
4826,2,northeast burnside
4825,2,northeast broadway
4824,2,north sw
4822,2,north sear
4821,2,north rock
2204,2,driveway large
4836,2,nov black
4837,2,novara circle
4838,2,november 1st
2188,2,drive apt
2180,2,downtown san
2184,2,downtown vancouver
2185,2,drainpipe apartment
2186,2,drink choice
4849,2,numerous time
4848,2,numerous location
2189,2,drive garage
2194,2,driver window
2190,2,drive portland
2191,2,drive rack
4843,2,number new
2192,2,drive unit
4841,2,number available
4840,2,number able
2246,2,east corner
4737,2,new cable
4736,2,new brake
4617,2,morning pm
2292,2,end shifter
4633,2,morrison belmont
4632,2,morrison ave
4630,2,morning window
4629,2,morning trace
4628,2,morning thursday
4627,2,morning thief
2294,2,end weekend
2296,2,enter apartment
4624,2,morning small
4623,2,morning sign
4622,2,morning sept
2297,2,enter garage
4620,2,morning red
2299,2,entered gate
4635,2,morrison grand
2291,2,end shift
2290,2,end rack
4648,2,mount tabor
4654,2,mountain good
4653,2,mountain car
4652,2,mountain blue
2282,2,employee entrance
2283,2,employee lock
4649,2,mount wall
2286,2,end cable
4639,2,morrison sw
4645,2,mount cable
4644,2,motorcycle sheraton
4643,2,motorcycle helmet
4642,2,motorcycle chain
2287,2,end driveway
2288,2,end home
2300,2,enterprise rent
2302,2,entire house
2248,2,east knott
4614,2,morning october
4594,2,moriarty art
2322,2,entry apartment
4591,2,month old
4590,2,month night
4589,2,month new
4588,2,montgomery street
4587,2,montessori school
4586,2,montavilla area
4585,2,montana street
4584,2,montana shaver
2323,2,entry basement
4581,2,monkey light
4580,2,money veggies
4579,2,money sure
4578,2,money new
2319,2,entrance powell
4596,2,morning aug
2318,2,entrance pm
2310,2,entrance college
4613,2,morning monday
2305,2,entire wheel
4611,2,morning likely
4609,2,morning inside
2307,2,entrance area
2308,2,entrance backyard
2311,2,entrance doctor
4598,2,morning birthday
2312,2,entrance door
2313,2,entrance garage
2314,2,entrance indigo
4601,2,morning class
4600,2,morning car
2316,2,entrance neighbor
4655,2,mountain green
4657,2,mountain locked
4658,2,mountain man
4659,2,mountain pedal
4714,2,neighbor driveway
2259,2,easy access
4712,2,neighbor burglar
4711,2,negotiable new
4710,2,nearest intersection
4709,2,nearby restaurant
4708,2,near stark
4707,2,near pier
4706,2,near interstate
2260,2,easy thief
4704,2,near corner
4703,2,near colonel
4702,2,neal trail
4701,2,nc state
4700,2,navy pier
4716,2,neighbor gate
4718,2,neighbor incident
4719,2,neighbor lock
2254,2,east taylor
2249,2,east parking
2251,2,east st
4732,2,ness post
2253,2,east student
4730,2,neighboring garage
4729,2,neighborhood seattle
4727,2,neighborhood hillsboro
4720,2,neighbor man
4726,2,neighborhood december
2255,2,east vancouver
4724,2,neighbor white
4723,2,neighbor tree
4722,2,neighbor surveillance
4721,2,neighbor porch
2261,2,eating kezar
4698,2,nature boy
4697,2,natural history
2276,2,embassy suite
4675,2,mtn black
2271,2,elementary rack
4671,2,mt fuji
4670,2,mt al
2275,2,emanuel hospital
4668,2,movie pm
4666,2,mountainsmith lumbar
4677,2,mud guard
2277,2,emergency exit
4664,2,mountain view
4663,2,mountain style
4662,2,mountain stolen
2278,2,emerson area
4660,2,mountain picture
4676,2,mu campus
4678,2,muddy rudder
4696,2,national plaza
4689,2,museum rack
2262,2,eco trust
4694,2,mustache short
4693,2,mustache handlebar
4692,2,mustache bar
2264,2,edge bar
4690,2,museum sw
4688,2,museum natural
4679,2,multi family
2266,2,edington court
4685,2,multnomah street
2268,2,efx7 fuel
4682,2,multnomah blvd
4681,2,multiple thing
2269,2,el cerrito
4897,2,occurred wednesday
2146,2,door stair
4899,2,ocean blvd
2034,2,decal black
2029,2,daylight person
2030,2,daylight pm
2031,2,daylight restaurant
5120,2,outside window
5119,2,outside westfield
5118,2,outside von
5117,2,outside urban
2032,2,daylight security
5115,2,outside trash
5114,2,outside trace
5113,2,outside title
5112,2,outside thirsty
5111,2,outside theater
5110,2,outside subway
5109,2,outside street
5124,2,outside young
5125,2,outsider local
2028,2,daylight locked
2018,2,day place
5144,2,pacific ave
5143,2,p2 garage
5142,2,ownership receipt
2017,2,day normal
5140,2,owner rack
5139,2,owner library
5137,2,owner garage
2025,2,daylight busy
2019,2,day placed
5135,2,owner 10
5134,2,overton st
5133,2,overton park
5131,2,overnight thief
5129,2,overnight rack
5108,2,outside state
5106,2,outside stair
5067,2,outside library
5105,2,outside st
5084,2,outside pioneer
5083,2,outside patio
5082,2,outside parking
2050,2,dent left
5080,2,outside overnight
2051,2,dentist office
2052,2,denver colorado
5077,2,outside morrison
5076,2,outside morning
2054,2,description maintenance
5073,2,outside min
5072,2,outside mercer
2056,2,design benefit
2057,2,detailed description
5069,2,outside local
2047,2,del ray
2046,2,dekum area
5088,2,outside present
5097,2,outside rock
5104,2,outside speakeasy
5103,2,outside son
2036,2,deck backyard
5100,2,outside sf
5099,2,outside school
2038,2,deck door
5096,2,outside right
5089,2,outside private
2040,2,deck lid
5094,2,outside residential
2042,2,deck mobile
2043,2,deck night
2044,2,deda stem
2045,2,deep rim
2016,2,day noon
5146,2,pacific coast
2012,2,day inn
5149,2,pacific tower
1984,2,dark brown
1985,2,dark clothe
5203,2,park person
5202,2,park parking
5201,2,park outside
5199,2,park north
5198,2,park neighborhood
5197,2,park money
1987,2,dark curly
5195,2,park lot
5193,2,park jantzen
5192,2,park good
1992,2,dark pant
5190,2,park dwight
5189,2,park duluth
5206,2,park rack
5207,2,park right
5208,2,park sellwood
5217,2,parked outside
1970,2,cx chris
5224,2,parking attendant
1971,2,cx frame
5222,2,parking appartment
1972,2,cx9 brake
1976,2,cyclework harold
5216,2,parked garage
1981,2,damage rack
1978,2,cyclocross race
5214,2,parkdale hood
1979,2,da vinci
5212,2,park train
5211,2,park swimming
1980,2,daily commuter
1993,2,dark skin
5187,2,park dekum
5186,2,park couch
5159,2,padlock hour
2006,2,day backyard
5164,2,paid area
5163,2,page st
5162,2,padlock shed
5161,2,padlock metal
2007,2,day boy
2008,2,day door
5167,2,palmer playground
5157,2,padlock cable
5156,2,padlock bolt
2009,2,day friday
5153,2,pacwest center
5152,2,packed pickup
5151,2,pack beer
5166,2,paint tube
2005,2,day attention
5185,2,park condo
2000,2,daughter house
1994,2,date approximate
1995,2,date noticed
5182,2,park bikerack
1996,2,date theft
1997,2,date unknown
1999,2,daughter dinner
2001,2,davis broadway
2003,2,davis portland
2002,2,davis north
5174,2,parent home
5173,2,parade lock
5172,2,pant shoe
5171,2,pant blue
5170,2,pant black
5068,2,outside liquor
5066,2,outside laurelhurst
4900,2,oct lock
2120,2,door frame
2113,2,door day
4960,2,open min
4959,2,open midnight
4958,2,open locked
4956,2,open kid
2115,2,door early
2116,2,door east
4953,2,open home
4952,2,open ground
2117,2,door errand
2118,2,door fence
4949,2,open foot
4948,2,open fence
4947,2,open early
2119,2,door floor
2112,2,door courtyard
2111,2,door closest
2110,2,door closed
4974,2,open sunday
4982,2,opened week
4980,2,open way
4979,2,open trek
4978,2,open trash
2106,2,door burglar
2108,2,door cable
4973,2,open storage
4966,2,open parking
4972,2,open short
4971,2,open scene
4970,2,open room
4969,2,open red
4968,2,open rack
4967,2,open pro
4945,2,open crow
4943,2,open briefly
2058,2,deuter ski
4942,2,open attached
4918,2,office work
4917,2,office window
4916,2,office security
4915,2,office railing
2139,2,door padlock
4912,2,office nw
2141,2,door police
4909,2,office depot
4908,2,office crocker
4907,2,office complex
2143,2,door released
4904,2,odyssey pedal
4903,2,october sunday
2145,2,door sensor
4901,2,october 5th
2132,2,door master
2129,2,door latch
4923,2,ohsu tram
2123,2,door hinge
4941,2,open area
4939,2,onguard bulldog
4938,2,ondine building
4937,2,olson road
4936,2,olive garden
4935,2,older white
4933,2,older black
4924,2,old black
4931,2,old tan
4930,2,old speed
2126,2,door item
4928,2,old hispanic
4927,2,old daughter
2127,2,door key
2100,2,door able
4984,2,opener garage
4985,2,opposite burgermeister
4986,2,orange black
2069,2,dinerant sw
2070,2,dings frame
2072,2,dinner drink
2073,2,dinner gift
2074,2,dinner lot
5038,2,outside city
5037,2,outside christie
5036,2,outside chain
2075,2,dinner porch
2076,2,dirt road
5033,2,outside bus
5032,2,outside burger
2077,2,disabled form
5030,2,outside blitz
2079,2,discovered morning
5045,2,outside dormitory
5046,2,outside doug
2068,2,different place
5056,2,outside goodwill
2060,2,dewitty center
2062,2,diamondback mountain
5060,2,outside harvey
2063,2,diego pd
5058,2,outside green
5057,2,outside grant
2064,2,different bar
5048,2,outside engineering
2065,2,different color
2066,2,different lock
5052,2,outside fox
2067,2,different pedal
5050,2,outside fitness
5049,2,outside eye
2080,2,discovery burien
5027,2,outside bank
5026,2,outside baghdad
4995,2,orca bronze
2090,2,division 26th
2092,2,division porch
2096,2,dollar able
4999,2,oregon dollar
2097,2,dollar free
4996,2,oregon campus
4994,2,orbea orca
2088,2,division 20th
4993,2,orbea cockpit
4992,2,orange yepp
4991,2,orange ulock
4990,2,orange trek
4989,2,orange shirt
4987,2,orange gray
5005,2,oregon äé
2087,2,disturbing text
5025,2,outside artist
5017,2,outdoor program
2082,2,disneyland hotel
2083,2,display window
5022,2,outside apple
2084,2,district corner
5020,2,outside academy
5019,2,outdoor stair
5015,2,outdoor lock
5008,2,original paint
5014,2,outdoor deck
5013,2,oury grip
5012,2,oswego oregon
5011,2,ortlieb pannier
5010,2,orpheum theater
5009,2,original shape
0,2,00 noon
